,date,year,pres_name,byline,title,benepar_analysis_time,spacy_analysis_time,tree_edit_distance_time,total_file_analysis_time,num_tokens,num_sentences,avg_tree_edit_dist_adjacent,avg_node_depth,max_node_depth,avg_node_clause_depth,max_node_clause_depth,avg_max_clause_depth,avg_clause_length,clauses_per_sent,sbars_per_sent,pronouns_per_sent,pronouns_per_clause,pronoun_prop_of_leaf_nps,avg_num_np_modifiers,loose_parataxis_per_sent,root_parataxis_per_sent_strict,root_parataxis_per_sent_loose,num_unk,num_words,avg_dependency_distance,max_dependency_distance,avg_sentence_length_by_tok,avg_sentence_length_by_word,avg_words_before_root,num_uniq_words,proportion_uniq,stop_words_per_clause,stop_words_per_sentence,avg_aoa_min,avg_aoa_uniq_min,avg_stopless_aoa_min,avg_stopless_aoa_uniq_min,avg_word_freq,avg_word_freq_uniq,avg_word_freq_stopless,avg_word_freq_stopless_uniq
1901_McKinley_Inaugural_Address,1901-03-04,1901,William McKinley,25th President of the United States: 1897 ‐ 1901,Inaugural Address,0.0017555999802425504,0.039363699965178967,4.070664400001988,12.630076200002804,2457,100,48.55555555555556,7.677655677655678,27,1.5954415954415955,6,1.92,30.745247148288975,2.63,0.7,1.8,0.6844106463878327,0.29900332225913623,3.0820451843043997,1.27,1.03,1.2,12,2225,2.519550561797753,55,24.57,22.25,5.78,803,0.36334841628959275,4.79467680608365,12.61,6.147110128802281,7.881121227091631,8.212019596864499,8.414852533333333,6392.2148923263585,641.5396018636171,109.5186671683599,81.05735668313132
1905_Roosevelt_Inaugural_Address,1905-03-04,1905,Theodore Roosevelt,26th President of the United States: 1901 ‐ 1909,Inaugural Address,0.0035806000232696533,0.15645739994943142,1.8639885999727994,5.749628399964422,1093,33,66.875,8.534309240622141,27,1.685269899359561,5,2.515151515151515,31.1231884057971,4.181818181818182,1.696969696969697,2.8181818181818183,0.6739130434782609,0.36470588235294116,3.886543535620053,1.4848484848484849,1.0303030303030303,1.4242424242424243,0,991,2.772956609485368,55,33.121212121212125,30.03030303030303,7.03030303030303,382,0.38585858585858585,4.413043478260869,18.454545454545453,5.672953801470589,6.871514336158192,7.273179515320334,7.5046633568627445,5895.8266913256175,999.0170593436311,201.2792302106027,157.41377576671692
1909_Taft_Inaugural_Address,1909-03-04,1909,William Howard Taft,27th President of the United States: 1909 ‐ 1913,Inaugural Address,0.0023873000172898173,0.11740409990306944,14.114720300072804,32.66804269992281,5846,159,74.54430379746836,9.34433800889497,32,1.8258638385220665,7,2.5283018867924527,38.63368055555556,3.6226415094339623,1.1886792452830188,1.79874213836478,0.4965277777777778,0.21519939804364183,4.1962890625,1.2389937106918238,1.0062893081761006,1.1823899371069182,4,5444,2.8378030859662013,64,36.76729559748428,34.23899371069182,7.9245283018867925,1363,0.2513832534120251,5.407986111111111,19.59119496855346,6.126732009338668,8.065130604361372,8.261212600719425,8.480671042895437,6896.589370408933,408.35579216849953,106.60947358588308,68.70035665846184
1913_Wilson_Inaugural_Address,1913-03-04,1913,Woodrow Wilson,28th President of the United States: 1913 ‐ 1921,Inaugural Address,0.001182599924504757,0.02703200001269579,3.29926300002262,11.083566999994218,1903,68,65.40298507462687,10.286389910667367,49,2.088281660535996,7,2.235294117647059,36.200934579439256,3.1470588235294117,1.0294117647058822,2.1470588235294117,0.6822429906542056,0.3333333333333333,5.1321044546851,1.1764705882352942,1.0588235294117647,1.1323529411764706,2,1712,2.7330607476635516,104,27.985294117647058,25.176470588235293,4.264705882352941,621,0.36422287390029323,4.714953271028038,14.838235294117647,5.70747524368231,7.174339010135135,7.3272572202643165,7.723482666666667,5994.214232131935,818.2390747148535,229.80856997971603,155.1721674176917
1917_Wilson_Inaugural_Address,1917-03-05,1917,Woodrow Wilson,28th President of the United States: 1913 ‐ 1921,Inaugural Address,0.0032696000998839736,0.09787880000658333,2.557096100063063,8.573922700015828,1652,59,62.258620689655174,10.325060532687651,62,1.8886198547215496,5,2.2033898305084745,36.46060606060606,2.7966101694915255,1.1355932203389831,2.9661016949152543,1.0606060606060606,0.43640897755610975,4.51423487544484,1.11864406779661,1.0169491525423728,1.0847457627118644,0,1530,2.6065359477124184,53,28.0,25.93220338983051,6.1525423728813555,519,0.3401048492791612,5.8,16.220338983050848,5.65919835033557,7.050389288306453,7.414333737704919,7.670390131367291,6336.540089430268,1022.9298145614842,192.52185707908387,144.57590458863956
1921_Harding_Inaugural_Address,1921-03-04,1921,Warren G. Harding,29th President of the United States: 1921 ‐ 1923,Inaugural Address,0.0009351000189781189,0.01287799992132932,6.532685199985281,18.865669399965554,3756,150,48.10738255033557,7.226304579339723,21,1.536741214057508,6,1.9066666666666667,27.635955056179775,2.966666666666667,0.6133333333333333,1.8066666666666666,0.6089887640449438,0.288604898828541,2.9230177059276365,1.4133333333333333,1.0866666666666667,1.2933333333333332,2,3351,2.628767532079976,50,25.04,22.34,6.133333333333334,1116,0.3338318875261741,4.0292134831460675,11.953333333333333,6.156487585040345,8.00562530695901,8.08462566122449,8.44101361184211,5831.956781389643,522.0400907175257,157.75951444821928,85.09164714103677
1925_Coolidge_Inaugural_Address,1925-03-04,1925,Calvin Coolidge,30th President of the United States: 1923 ‐ 1929,Inaugural Address,0.0016413999255746603,0.03421300009358674,6.1446049000369385,20.061182799981907,4444,197,42.79081632653061,7.156615661566157,30,1.6003600360036003,5,2.0609137055837565,25.945075757575758,2.6802030456852792,0.9035532994923858,1.5126903553299493,0.5643939393939394,0.28681424446583254,2.9567275185936444,1.131979695431472,1.0456852791878173,1.1116751269035532,0,4058,2.3479546574667323,53,22.558375634517766,20.598984771573605,6.269035532994923,1150,0.28451261751608115,4.526515151515151,12.131979695431472,5.999655592820512,8.029419591288226,8.072113634408598,8.495305848387098,6080.280145968425,468.1800685155536,142.86272141706928,84.64160220663189
1929_Hoover_Inaugural_Address,1929-03-04,1929,Herbert Hoover,31st President of the United States: 1929 ‐ 1933,Inaugural Address.,0.0014393000165000558,0.030959099996834993,6.111551299924031,20.069075500010513,4209,177,45.34090909090909,7.477310525065336,25,1.4720836303159897,4,1.734463276836158,31.736986301369864,2.062146892655367,0.672316384180791,1.497175141242938,0.726027397260274,0.24491682070240295,3.4705882352941178,1.07909604519774,1.0338983050847457,1.0621468926553672,2,3859,2.303964757709251,48,23.779661016949152,21.80225988700565,5.576271186440678,1051,0.2740547588005215,5.953424657534247,12.27683615819209,6.132247404697625,8.040238393574295,8.200155883866918,8.452914821222603,6406.933739718805,511.79722850678706,108.72377539676911,80.44583414761256
1933_Roosevelt_Inaugural_Address,1933-03-04,1933,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,Inaugural Address,0.000919099897146225,0.015280400053597987,3.0977659999625757,9.540894499979913,2073,86,46.49411764705882,7.612638687891944,25,1.5108538350217078,5,1.8837209302325582,28.00873362445415,2.6627906976744184,0.813953488372093,1.8372093023255813,0.6899563318777293,0.3067961165048544,3.429144385026738,1.255813953488372,1.069767441860465,1.1744186046511629,0,1890,2.4153439153439153,37,24.1046511627907,21.976744186046513,5.848837209302325,709,0.3769271664008506,4.615720524017467,12.290697674418604,5.846007239934711,7.431214583208394,7.5855907215189875,7.937709058394163,6410.214891503268,729.644895780662,147.33053562888568,107.39746732026143
1937_Roosevelt_Inaugural_Address,1937-01-20,1937,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,Inaugural Address.,0.002514700056053698,0.08021809998899698,2.8821196999633685,9.132610599976033,2023,97,38.15625,7.177953534354918,21,1.6070192782995552,5,1.9690721649484537,26.854166666666668,2.4742268041237114,0.6288659793814433,1.577319587628866,0.6375,0.30297029702970296,3.173620457604307,1.1134020618556701,1.0618556701030928,1.1030927835051547,8,1826,2.264512595837897,22,20.855670103092784,18.824742268041238,5.350515463917525,675,0.3739612188365651,4.2125,10.422680412371134,5.823587844682049,7.184142112654324,7.4018034291187735,7.690782238921,6002.874715065091,807.9375312343828,193.05950469517836,118.95486149431628
1941_Roosevelt_Third_Inaugural_Address,1941-01-20,1941,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,Third Inaugural Address.,0.0010891000274568796,0.027478600037284195,2.0602279999293387,7.176019500009716,1552,70,41.63768115942029,7.329252577319588,21,1.5908505154639174,5,1.8714285714285714,28.133757961783438,2.242857142857143,0.8428571428571429,1.4857142857142858,0.6624203821656051,0.27296587926509186,3.1610017889087656,1.042857142857143,1.0,1.0285714285714285,2,1364,2.4288856304985336,31,22.17142857142857,19.485714285714284,5.3428571428571425,489,0.3614190687361419,5.146496815286624,11.542857142857143,5.550293996124031,6.996312206208427,7.133447909626719,7.5701839712643695,6961.03882323871,1009.0066308681147,291.04259139553267,148.52688850339067
1945_Roosevelt_Inaugural_Address,1945-01-20,1945,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,Inaugural Address.,0.002057099947705865,0.0666882999939844,0.8046148000285029,2.821584100020118,640,26,43.88,7.5453125,21,1.63125,5,2.0,26.253164556962027,3.0384615384615383,1.1153846153846154,2.576923076923077,0.8481012658227848,0.40606060606060607,3.0495495495495497,1.2692307692307692,1.1153846153846154,1.2692307692307692,5,563,2.5541740674955595,31,24.615384615384617,21.653846153846153,6.423076923076923,257,0.4589285714285714,4.227848101265823,12.846153846153847,5.490553759191177,6.35018973553719,6.7847715255813945,6.939058071856288,6289.033372056183,1713.4989192527405,210.45728291316524,192.5676247771836
1949_Truman_Inaugural_Address,1949-01-20,1949,Harry S. Truman,33rd President of the United States: 1945 ‐ 1953,Inaugural Address.,0.0014140999410301447,0.03125899995211512,3.0105658000102267,11.24883990001399,2524,118,37.957264957264954,7.3438985736925515,20,1.580824088748019,6,1.9915254237288136,27.037735849056602,2.2457627118644066,0.7372881355932204,1.4576271186440677,0.6490566037735849,0.2805872756933116,3.096045197740113,1.0254237288135593,1.0084745762711864,1.0254237288135593,0,2284,2.1930823117338005,30,21.389830508474578,19.35593220338983,4.5,731,0.3217429577464789,4.645283018867924,10.432203389830509,5.961833612844868,7.4630209069767455,7.614889693693693,7.965778271604936,5947.075364947738,730.2668513388735,161.0956493921945,113.42292203076508
1953_Eisenhower_Inaugural_Address,1953-01-20,1953,Dwight D. Eisenhower,34th President of the United States: 1953 ‐ 1961,Inaugural Address,0.0011436999775469303,0.013325999956578016,3.4949527999851853,12.159713199944235,2761,126,41.864,7.049619703006157,20,1.6551973922491852,5,1.9285714285714286,28.77854671280277,2.2936507936507935,0.5793650793650794,1.6587301587301588,0.7231833910034602,0.28907330567081607,2.9107485604606524,1.0793650793650793,1.0238095238095237,1.0476190476190477,0,2476,2.3432956381260097,35,21.91269841269841,19.650793650793652,5.484126984126984,843,0.3428222854819032,4.71280276816609,10.80952380952381,5.8090757344798645,7.498866021656049,7.4048503704414586,7.919487968421052,6199.770147600589,605.3796361918262,196.11581723265692,97.3822277847309
1957_Eisenhower_Second_Inaugural_Address,1957-01-21,1957,Dwight D. Eisenhower,34th President of the United States: 1953 ‐ 1961,Second Inaugural Address,0.0010357999708503485,0.0063603000016883016,2.123447300051339,7.626337900059298,1902,92,37.0,6.13459516298633,18,1.3501577287066246,4,1.7826086956521738,23.778846153846153,2.260869565217391,0.5434782608695652,1.6195652173913044,0.7163461538461539,0.3117154811715481,2.802941176470588,1.1630434782608696,1.065217391304348,1.1304347826086956,0,1664,2.3545673076923075,35,20.67391304347826,18.08695652173913,6.032608695652174,581,0.350210970464135,4.610576923076923,10.423913043478262,5.611868266169153,6.9290516617647055,6.998987391566265,7.364231229885058,5948.33321492848,849.3951369839817,219.79634136108078,150.6018975332069
1961_Kennedy_Inaugural_Address,1961-01-20,1961,John F. Kennedy,35th President of the United States: 1961 ‐ 1963,Inaugural Address,0.0022774001117795706,0.07971050008200109,2.4543571999529377,7.361534200026654,1539,53,59.48076923076923,7.760233918128655,27,1.8317089018843404,5,2.452830188679245,29.544444444444444,3.3962264150943398,1.0566037735849056,2.056603773584906,0.6055555555555555,0.2970027247956403,3.2928709055876686,1.1320754716981132,1.0188679245283019,1.0377358490566038,3,1371,2.6564551422319473,33,29.037735849056602,25.867924528301888,6.264150943396227,526,0.38676470588235295,4.216666666666667,14.320754716981131,5.659250574324324,6.916105195219123,7.0732911869639805,7.4391790051282065,5951.64947032986,972.8775540809058,248.2733185228114,144.80541138023838
1965_Johnson_The_President,1965-01-20,1965,Lyndon B. Johnson,36th President of the United States: 1963 ‐ 1969,The President's Inaugural Address,0.002103300066664815,0.07883579994086176,1.6823316999943927,6.708229699986987,1712,98,35.01030927835052,6.2610981308411215,17,1.5157710280373833,5,1.7142857142857142,22.75598086124402,2.13265306122449,0.7346938775510204,1.5918367346938775,0.7464114832535885,0.34743875278396436,2.5309882747068677,1.0714285714285714,1.010204081632653,1.030612244897959,6,1512,2.2625661375661377,41,17.46938775510204,15.428571428571429,4.979591836734694,522,0.34776815456362425,4.444976076555024,9.479591836734693,5.378993562078275,6.4488375276679815,6.67581818117229,6.9165911715039545,6334.997796725074,1053.7329706449052,265.63205662230354,164.81630280978365
1969_Nixon_Inaugural_Address,1969-01-20,1969,Richard Nixon,37th President of the United States: 1969 ‐ 1974,Inaugural Address,0.002314800047315657,0.0694758000317961,3.793056899914518,10.959980799932964,2421,105,46.05769230769231,7.244114002478315,21,1.728624535315985,6,2.238095238095238,25.41065830721003,3.038095238095238,1.0476190476190477,1.9714285714285715,0.6489028213166145,0.3344103392568659,2.6801909307875893,1.0761904761904761,1.019047619047619,1.0571428571428572,11,2137,2.3743565746373423,46,23.057142857142857,20.35238095238095,5.895238095238096,693,0.3275047258979206,3.9310344827586206,11.942857142857143,5.365388573896353,6.751064959276016,6.613546289940827,7.151652858472997,6259.791818190228,791.3341646600159,301.7867422198237,135.28296878318122
1973_Nixon_Oath_of_Office_and_Second,1973-01-20,1973,Richard Nixon,37th President of the United States: 1969 ‐ 1974,Oath of Office and Second Inaugural Address.,0.001770599978044629,0.051243600086309016,4.464584999950603,11.013852200005203,2052,70,56.0,8.688109161793372,27,2.215399610136452,6,2.857142857142857,33.73517786561265,3.6142857142857143,1.4,2.4,0.6640316205533597,0.33532934131736525,2.9397417503586802,1.1,1.0,1.0,2,1861,2.722192369693713,60,29.314285714285713,26.585714285714285,5.9714285714285715,512,0.27720628045479156,4.355731225296442,15.742857142857142,5.452521279684862,6.786597993736954,6.848207093795092,7.386922865384617,5821.972166062277,1051.535379369139,320.02705619160406,144.39433551198255
1977_Carter_Inaugural_Address,1977-01-20,1977,Jimmy Carter,39th President of the United States: 1977 ‐ 1981,Inaugural Address,0.0008374999742954969,0.005234300042502582,2.271736399969086,7.066793899983168,1379,54,53.735849056603776,8.330674401740392,41,1.674401740391588,5,2.0555555555555554,28.654545454545456,3.0555555555555554,1.0555555555555556,2.4444444444444446,0.8,0.4217252396166134,3.513953488372093,1.3518518518518519,1.037037037037037,1.2777777777777777,5,1234,2.6928687196110213,78,25.537037037037038,22.85185185185185,6.518518518518518,489,0.3982084690553746,4.36969696969697,13.351851851851851,5.698097115059222,7.12270205054945,7.403502287526424,7.780675466666667,5841.778410461808,1062.5813339828683,213.19365674556678,153.78617860187546
1981_Reagan_Inaugural_Address,1981-01-20,1981,Ronald Reagan,40th President of the United States: 1981 ‐ 1989,Inaugural Address,0.0014673999976366758,0.011689300066791475,3.308199599967338,11.798710400005803,2799,128,42.54330708661417,7.079314040728832,23,1.5809217577706323,5,2.1015625,24.602857142857143,2.734375,0.828125,2.0625,0.7542857142857143,0.38653001464128844,2.918259023354565,1.171875,1.0625,1.15625,20,2453,2.327354260089686,39,21.8671875,19.1640625,5.2421875,834,0.3419434194341943,4.1571428571428575,11.3671875,5.6260637748513185,7.073280634366926,7.2535824163969815,7.550402655448719,6225.93083853084,727.2200328407232,206.91359289617483,129.78715327594452
1985_Reagan_Inaugural_Address,1985-01-21,1985,Ronald Reagan,40th President of the United States: 1981 ‐ 1989,Inaugural Address,0.001202200073748827,0.017089199973270297,3.9471129999728873,14.063658100087196,2950,126,47.624,7.693559322033899,23,1.7006779661016949,6,2.142857142857143,27.1994459833795,2.865079365079365,0.7619047619047619,1.9047619047619047,0.6648199445983379,0.3256445047489824,3.439842209072978,1.3015873015873016,1.0555555555555556,1.1587301587301588,3,2597,2.4559106661532537,67,23.41269841269841,20.61111111111111,5.476190476190476,851,0.3325517780382962,4.03601108033241,11.563492063492063,5.572882515480502,6.879619525529265,6.976541492957748,7.2769587025796625,5794.231573931023,697.8502801120451,224.36136957016953,132.25839727195222
1989_Bush_Inaugural_Address,1989-01-20,1989,George Bush,41st President of the United States: 1989 ‐ 1993,Inaugural Address,0.0006558999884873629,0.03579959995113313,2.8092754000099376,11.862538799992763,2684,148,34.08163265306123,6.292101341281669,25,1.4597615499254843,6,1.9324324324324325,20.77545691906005,2.5878378378378377,0.7094594594594594,1.5067567567567568,0.5822454308093995,0.3338323353293413,2.660958904109589,1.25,1.0743243243243243,1.2162162162162162,4,2344,2.335750853242321,51,18.135135135135137,15.837837837837839,4.77027027027027,741,0.31748071979434445,3.626631853785901,9.385135135135135,5.235678879120879,6.521026418803417,6.336575349557522,6.9258844413919425,6544.553898155006,833.0494774833008,348.8126199415937,177.61790551018302
1993_Clinton_Inaugural_Address,1993-01-20,1993,William J. Clinton,42nd President of the United States: 1993 ‐ 2001,Inaugural Address,0.0017020999221131206,0.01849479996599257,5.534318300080486,16.552055799984373,1832,92,40.34065934065934,6.729257641921397,19,1.5562227074235808,6,2.0,22.837606837606838,2.5434782608695654,0.8478260869565217,1.9130434782608696,0.7521367521367521,0.37130801687763715,3.071090047393365,1.1195652173913044,1.0108695652173914,1.065217391304348,2,1613,2.4054556726596403,70,19.91304347826087,17.532608695652176,6.065217391304348,592,0.36793039154754503,4.0,10.173913043478262,5.548428602855288,6.813878670212763,7.049467494400003,7.3215085711009165,5736.472485373675,919.9418400185793,231.20602738136682,148.19028618011762
1997_Clinton_Inaugural_Address,1997-01-20,1997,William J. Clinton,42nd President of the United States: 1993 ‐ 2001,Inaugural Address,0.003240999998524785,0.09410270000807941,7.3087463999399915,23.221168600022793,2443,110,42.018348623853214,6.711011051985264,23,1.4858780188293081,5,1.8545454545454545,26.11740890688259,2.2454545454545456,0.5454545454545454,1.7,0.757085020242915,0.313758389261745,3.067146282973621,1.1,1.018181818181818,1.0545454545454545,4,2174,2.395584176632935,42,22.20909090909091,19.763636363636362,5.4,706,0.32898415657036345,4.939271255060729,11.090909090909092,5.498874215377268,6.848512320058997,6.807344044543429,7.300580016513762,5780.810612699454,727.575442712698,244.05457273238733,135.4206582633053
2001_Bush_Inaugural_Address,2001-01-20,2001,George W. Bush,43rd President of the United States: 2001 ‐ 2009,Inaugural Address,0.0020334000000730157,0.037735900026746094,4.301529499934986,15.984180399915203,1819,96,34.78947368421053,6.118746564046179,17,1.4200109950522264,5,1.8333333333333333,22.28828828828829,2.3125,0.7083333333333334,1.8020833333333333,0.7792792792792793,0.35234215885947046,2.5895865237366005,1.1666666666666667,1.0729166666666667,1.125,4,1602,2.1953807740324596,28,18.947916666666668,16.6875,4.666666666666667,585,0.365625,4.112612612612613,9.510416666666666,5.674864134627833,6.9058186386404286,7.188518111111112,7.427881344827585,5674.191442276783,917.372718344678,191.22025091149203,127.95261075605409
2005_Bush_Inaugural_Address,2005-01-20,2005,George W. Bush,43rd President of the United States: 2001 ‐ 2009,Inaugural Address,0.0062821999890729785,0.08174589998088777,7.912323999917135,23.311773500056006,2327,99,42.69387755102041,6.437902879243661,16,1.451654490760636,4,1.9090909090909092,25.25461254612546,2.7373737373737375,0.7474747474747475,1.707070707070707,0.6236162361623616,0.26825396825396824,2.597254004576659,1.3434343434343434,1.0505050505050506,1.1515151515151516,6,2086,2.4328859060402683,44,23.505050505050505,21.07070707070707,6.484848484848484,716,0.34539315002411963,4.217712177121771,11.545454545454545,5.722956435884692,7.1424414254386,7.2183787601809914,7.559375192982456,6144.842057924086,742.1605030197736,195.9390256635135,125.80183844195349
2009_Obama_Inaugural_Address,2009-01-20,2009,Barack Obama,44th President of the United States: 2009 ‐ 2017,Inaugural Address,0.0008240999886766076,0.02898589998949319,3.6294159999815747,14.569085400085896,2708,118,45.256410256410255,6.998153618906942,19,1.5790251107828657,6,1.9745762711864407,24.588785046728972,2.7203389830508473,1.1016949152542372,2.0338983050847457,0.7476635514018691,0.3614457831325301,3.0615384615384613,1.1779661016949152,1.0254237288135593,1.0932203389830508,4,2414,2.531897265948633,41,22.949152542372882,20.45762711864407,5.898305084745763,882,0.36612702366127026,4.311526479750778,11.728813559322035,5.597346169230771,6.986612671021377,6.988113257113819,7.3568085500705225,5885.695190142864,647.3077267436654,206.50211795373082,111.2037615046018
2013_Obama_Inaugural_Address,2013-01-21,2013,Barack Obama,44th President of the United States: 2009 ‐ 2017,Inaugural Address,0.0008133999072015285,0.036017199978232384,3.89223600004334,10.845721399993636,2361,90,51.02247191011236,7.800508259212198,21,1.8242270224481152,5,2.388888888888889,27.95945945945946,3.2888888888888888,1.3555555555555556,2.433333333333333,0.7398648648648649,0.3680672268907563,3.0469879518072287,1.1888888888888889,1.0444444444444445,1.1444444444444444,0,2131,2.557954012200845,65,26.233333333333334,23.677777777777777,5.3,769,0.36290703161868804,4.128378378378378,13.577777777777778,5.730052699466796,7.126270712925172,7.278801479020979,7.570360865894039,5626.208027397007,720.9182920536639,179.63002751211846,110.87403446226978
2017_Trump_Inaugural_Address,2017-01-20,2017,Donald J. Trump,45th President of the United States: 2017 ‐ 2021,Inaugural Address,0.0005429999437183142,0.00953409995418042,1.8190701000858098,7.129664300009608,1684,90,35.06741573033708,6.229216152019003,16,1.3159144893111638,4,1.6,22.345,2.2222222222222223,0.4111111111111111,1.788888888888889,0.805,0.3870192307692308,2.8998211091234345,1.3111111111111111,1.0333333333333334,1.1666666666666667,2,1469,2.4486044928522803,35,18.711111111111112,16.322222222222223,4.7444444444444445,530,0.364762560220234,4.23,9.4,5.498908461538462,6.5035000783132535,6.633388059245962,6.930811238461538,5566.12689017716,1004.7671708683474,243.9793081460226,175.2716137302378
2021_Biden_Inaugural_Address,2021-01-20,2021,Joseph R. Biden,46th President of the United States: 2021 ‐ present,Inaugural Address,0.000775099964812398,0.010717199998907745,3.137414099997841,11.493874000036158,3052,165,38.359756097560975,6.655635648754915,20,1.552096985583224,5,1.8,23.0,2.3454545454545452,0.7272727272727273,1.9212121212121211,0.8191214470284238,0.3937888198757764,2.6352611940298507,1.1757575757575758,1.0606060606060606,1.0909090909090908,16,2586,2.379350348027842,31,18.496969696969696,15.672727272727272,4.430303030303031,742,0.2896174863387978,4.043927648578811,9.484848484848484,5.3286393697310315,6.64473450574713,6.694796243876462,7.0839655317604375,6454.363047592456,834.9045571331978,319.25182239893957,167.15302937784116
